linkid,click,pageview,preview,total_events,click_rate
cd9c826d-15e9-5a1b-a79f-f84be11ccee1,1,1,0,2,100.0
ec5703b3-6f24-5ff6-901b-849a0068f9d4,1,1,0,2,100.0
91ead910-fa91-5e28-8ed4-92897b5e9ecc,1,1,0,2,100.0
ec8e6254-3b4e-42f4-b900-94f0859af66b,1,1,0,2,100.0
91e1e66f-7af9-59cb-b7b6-c6eeafa9eb99,1,1,0,2,100.0
ec9b3f1d-9684-4a82-ae74-c3c8638a6146,0,2,0,2,0.0
ecb0788d-0775-5379-867d-e24c43c3b688,1,1,0,2,100.0
9156550b-8dcb-5cfb-8fff-3e3e8de918d2,1,1,0,2,100.0
ecb61d67-3cf5-5923-a59f-7aa900fb17f3,1,1,0,2,100.0
9153cbf8-3347-56ea-a118-c2e4a9bc43b0,1,1,0,2,100.0
c64c86e9-8c94-5602-b374-b9d8f0aa3918,1,1,0,2,100.0
924b03c5-dcd9-5872-9fbd-19f95c0f5175,1,1,0,2,100.0
ebe9d5e5-9de9-5928-9882-f55c48869d08,1,1,0,2,100.0
ed42ec1c-30ac-491c-b591-d16b2d182fa7,1,1,0,2,100.0
ebaee1b7-b8ff-508f-8c62-829cd1526f11,1,1,0,2,100.0
9409a9d4-9844-56a5-82bd-789bef943e4e,1,1,0,2,100.0
bd510211-2372-53ff-80ac-69c3b50ad46d,1,1,0,2,100.0
eb1c9ec4-b12b-556e-a7c0-a341861ef422,1,1,0,2,100.0
c64af623-70c0-50a1-bc72-29b2fbdca206,1,1,0,2,100.0
934d3434-2e2e-50b0-9595-b04374fde993,0,2,0,2,0.0
cd9e7cb5-97d4-5020-ab1c-3a0f2d535dfe,1,1,0,2,100.0
76bcc432-ed85-5d3e-8c77-f29f24e8c636,1,1,0,2,100.0
9329be4c-2c36-4e8c-bc35-f3a5bf428c39,1,1,0,2,100.0
bd640855-c266-5534-8fbb-315704020d48,1,1,0,2,100.0
931c19c7-3741-5203-8f8e-0bfa0568001a,1,1,0,2,100.0
eb87cdbb-4cf8-53a6-abae-a4233d4041bc,1,1,0,2,100.0
9310c652-9427-58db-8c5d-c0d7ecd09cd9,1,1,0,2,100.0
bd75178e-f71e-59c5-b959-50c8de05694c,1,1,0,2,100.0
fff84c0e-90a1-59d8-9997-adc909d50e16,1,1,0,2,100.0
92babe17-d65f-5661-8bb0-25cd064cda16,1,1,0,2,100.0
eb8ff886-0c7b-5221-bc64-5322702f6731,1,1,0,2,100.0
92b819a7-28c3-5d4e-8aed-8fda08b142da,1,1,0,2,100.0
ccfecf85-316d-4ea2-aab7-06f9966b026b,1,1,0,2,100.0
9113063d-bf9f-5149-8d19-e7aa9bff2fea,1,1,0,2,100.0
8d6b42ae-ed92-5e9f-b880-27d42a73d499,1,1,0,2,100.0
be6f6a5d-9291-5169-a5d3-d49c37818fe8,1,1,0,2,100.0
8f0c9f08-065f-5bf6-8ba5-e3a2b0dea3f4,1,1,0,2,100.0
7755095a-3eea-5d1e-9b08-3cb79d35d23f,1,1,0,2,100.0
be7b3065-6ae7-51ec-9868-98ede23ebff4,1,1,0,2,100.0
ee40ce91-c034-59f0-aad5-0afba9f33c99,1,1,0,2,100.0
8ea81688-04d0-5ae5-bf12-0b96223f9d0f,1,1,0,2,100.0
8ea5cebd-e1a9-595e-8c5c-69efbbfd5446,1,1,0,2,100.0
ee5562d2-17da-5fc6-aa94-dffd88b2bbe1,1,1,0,2,100.0
8e92bbf2-c349-5d47-a529-e505d0b69e82,1,1,0,2,100.0
8e51c225-2431-538b-bb57-159835e3413d,1,1,0,2,100.0
8e292646-38b7-5ec9-9451-09a3476049e9,1,1,0,2,100.0
77651db2-5c53-502e-b159-88cc50de98d6,1,1,0,2,100.0
eebdab16-6c53-53f0-8512-5612daf0b6d2,1,1,0,2,100.0
ef0541c8-1ab7-5968-ba18-b891593ba4da,1,1,0,2,100.0
ef095cc8-1f79-5ebe-a137-d359cc7cecd0,1,1,0,2,100.0
f55e648b-9bbc-59a1-a492-ac789086e339,1,1,0,2,100.0
ef1f3794-b65c-5b5b-a451-16b89e6aca6d,1,1,0,2,100.0
8d943db9-6c89-584d-8f02-5ad9e12350f3,1,1,0,2,100.0
8f1201d6-0625-5746-b8a6-b709a52e6c28,1,1,0,2,100.0
be64e95e-2901-5c1f-bc03-d6e5fd9fee9d,1,1,0,2,100.0
be24f3c4-6306-5f07-8b1b-c8be23ab90bc,1,1,0,2,100.0
be53cd9e-defd-547f-9160-894207f102be,1,1,0,2,100.0
90e1f330-6384-5b57-a7bc-cdbfa329902f,1,1,0,2,100.0
edb1ab25-b633-5ec3-b2d3-a3b8ff998c7e,1,1,0,2,100.0
90b1c6b7-7343-5eba-92a7-973a4c93ba60,0,2,0,2,0.0
ede39111-9829-5da7-879d-3179407e13c2,1,1,0,2,100.0
edffb7b7-025c-5024-a3bd-4853151253ba,1,1,0,2,100.0
771459df-7021-4171-832a-2874471a8fbb,0,1,1,2,0.0
7722ed28-9e9b-510b-9a6e-1ac0b1aeb713,1,1,0,2,100.0
ee03d597-466f-5da8-aa11-f1d59eeb4247,0,2,0,2,0.0
9001eafe-30d6-5ec5-a246-876fab14ff0f,1,1,0,2,100.0
8ffe2e1a-9d11-588f-bfe6-cc70e6bc6b7f,1,1,0,2,100.0
ff8bd530-b50a-52ea-b131-65ccd5e896c4,1,1,0,2,100.0
8ff5655b-262b-5456-b72d-c117fa7c9603,1,1,0,2,100.0
be47336e-0dd0-5d51-9524-fba0ff45f0ad,1,1,0,2,100.0
772f30fc-801e-5c61-8382-581a98755ac8,1,1,0,2,100.0
8f9f1fd6-715d-58f3-906a-e4be045773e3,1,1,0,2,100.0
ee1ade04-79c0-5d90-b6ec-826f80d835be,1,1,0,2,100.0
8f9480db-e942-58b4-8ca3-944072cd694b,1,1,0,2,100.0
88aa30c9-2cce-5ddc-b1d1-0af2229896a9,1,1,0,2,100.0
87cb82d0-a683-55e7-b64a-f95c63f40ae2,1,1,0,2,100.0
c0742b54-39d7-57b8-aa87-7948fe87a904,1,1,0,2,100.0
c955bab1-31ec-570c-8490-fbb55c1f6c46,1,1,0,2,100.0
fb433540-60ab-5fec-908d-f64860a787a9,1,1,0,2,100.0
7e7baf7f-589c-5a7a-885c-667fd353be6d,1,1,0,2,100.0
fd57c4f5-50bd-5682-97ca-c063c0c0ed6d,1,1,0,2,100.0
7e7736c7-32e9-5622-982e-32e7fd903b58,0,2,0,2,0.0
7e6fa9d4-fca7-5594-9549-57ebc179d822,0,2,0,2,0.0
7a631004-aac3-5df7-9507-bb50bc5fbfcd,1,1,0,2,100.0
7e5a259e-400f-525f-b298-e0bcac8196ee,1,1,0,2,100.0
7a674264-ac7a-54c4-bca0-235d66e07d71,0,2,0,2,0.0
7df5e5b0-3d0f-5719-8f57-a48b58840876,1,1,0,2,100.0
c8fdef5f-fd56-59df-b58b-09d6f7dac64a,1,1,0,2,100.0
7dd83575-c2fd-5805-a69e-253cb195d9f8,1,1,0,2,100.0
c2a3e4eb-b632-5dfc-88cc-26da0147547a,1,1,0,2,100.0
fb64b8d6-8998-5659-aaa1-eb64df16cf80,1,1,0,2,100.0
7dbeb441-8268-53f8-a19a-04df0d9bfd29,1,1,0,2,100.0
7aa411d9-7690-5af3-8aeb-22d85901d691,1,1,0,2,100.0
fb6a21c1-bfca-5921-ad9a-8cbb9db0a76c,1,1,0,2,100.0
c9131a5b-2172-5521-ad40-3c464391c980,1,1,0,2,100.0
7db06b78-ebb8-53c9-917c-a4d03f15afb0,1,1,0,2,100.0
fb2c6480-4e33-52ea-8d6e-9a3fd6315247,1,1,0,2,100.0
fb1c4ec8-7bbe-5749-9634-2b255eda9bdf,1,1,0,2,100.0
fac034e3-b169-510c-8f9a-66a426c11760,1,1,0,2,100.0
fdfd447f-2e87-527b-bad3-789930229c8d,1,1,0,2,100.0
7a3833b4-e3d6-57c1-85c4-76ca2294ba2b,1,1,0,2,100.0
7f9e60c1-6ec1-5864-9f3a-3bbbd533c77e,1,1,0,2,100.0
7f90595e-4b5c-58a5-a268-0d91887e0b46,1,1,0,2,100.0
fa0f6563-38af-4eaa-85a9-607694495734,1,1,0,2,100.0
7f6ed716-a210-5a50-ba70-e8ac78d99c93,1,1,0,2,100.0
fa11ac96-294f-597e-b992-d0c5c36791ac,1,1,0,2,100.0
c21d9a28-cf15-5e96-82d3-e2cc21b01e7d,1,1,0,2,100.0
fa6e97fa-79a8-52b5-b320-539921f62a9a,1,1,0,2,100.0
7f3d1051-cb69-54c4-9bda-62b1671aa6f2,1,1,0,2,100.0
c22bfe12-d185-5ac4-8358-6acb28b4d290,1,1,0,2,100.0
c25059fe-2763-5e66-9cce-84e9766d1c4b,1,1,0,2,100.0
7f37ce74-290d-50bc-9d85-d49f730382a3,1,1,0,2,100.0
c2765f4f-ca0f-5c86-b92d-66d3385ba459,1,1,0,2,100.0
7f004b0e-514c-59d5-b650-b952c1272674,1,1,0,2,100.0
fa77dda0-1660-5c76-8dfa-91612df7802f,1,1,0,2,100.0
c28b1725-a67e-5f4d-87e0-c7207541673f,1,1,0,2,100.0
7eefd081-f637-553a-b6c1-ffe77c352e02,1,1,0,2,100.0
7da4465f-c5c3-52f3-94ef-5e9cc06b49d3,1,1,0,2,100.0
c2ca88d3-7158-4e8f-949b-cdca5e0b7fad,1,1,0,2,100.0
7fb1f80c-8a4b-561c-b640-fd769f3b7b42,1,1,0,2,100.0
7ac283f4-a588-545a-b4ee-d2fecfadf90a,1,1,0,2,100.0
c7e49080-c61f-5390-8252-4df9dacabd25,1,1,0,2,100.0
c3b8e3c1-6832-53cb-ad20-31472367edbd,1,1,0,2,100.0
7bfce601-5d96-5fef-858c-ad2ab4e26656,1,1,0,2,100.0
7bf2a354-8ff1-5b50-b393-9c223299d1ad,0,2,0,2,0.0
7bdabf0c-d3b7-5ca1-9fbf-1600e3fd1527,1,1,0,2,100.0
7bcee3a9-7ec0-521b-9623-78f8ae46f519,0,2,0,2,0.0
7ba52b29-ab1a-512d-9787-ef7d201d07a2,1,1,0,2,100.0
c7e0ac15-7f9c-5add-adb2-5a72e338a213,1,1,0,2,100.0
7b7d49b4-4f75-46bf-adab-aaf3a37798ee,1,1,0,2,100.0
fba69e5d-a651-5914-b061-328dbd7b1277,1,1,0,2,100.0
7b7b18a2-391c-53d4-8677-1a93fc4f323e,1,1,0,2,100.0
fc931cda-2338-5a7f-a94b-a6e9426147ae,1,1,0,2,100.0
7b69bf73-82b2-589c-a41e-07c236f52172,1,1,0,2,100.0
c7a7659a-77ba-547d-ad46-475d1de37ed1,1,1,0,2,100.0
fcf184e3-6d3d-5892-9b65-798704981dd7,1,1,0,2,100.0
c722cabc-3e9b-5ab5-9243-c0dc23524e42,1,1,0,2,100.0
c4261a39-f92d-5c8f-a434-dfe6b2d3b278,1,1,0,2,100.0
7af49875-0b02-5fb4-a7c9-8c744e0bc916,1,1,0,2,100.0
c34b1a06-4d84-54e7-80b9-69e9ea92426b,1,1,0,2,100.0
7abd645d-801a-5e99-9555-8ee473beedc0,1,1,0,2,100.0
7c7d7c95-7ed6-5293-b43e-5cf25e447162,1,1,0,2,100.0
c44ff397-1614-5968-98f4-f04e897e9847,1,1,0,2,100.0
fbae872a-6a13-50eb-8558-f82d9d0af247,0,2,0,2,0.0
c2d99bb2-6ea3-568c-80d3-44dc36250cbc,1,1,0,2,100.0
fbd9e576-4f4d-5eb5-b7df-3fc82c8eeeac,1,1,0,2,100.0
7d45a91e-a318-5714-8972-51abfea1b6d6,1,1,0,2,100.0
7d301be0-b0f2-5463-be59-8f397d0e5887,1,1,0,2,100.0
7d2d148b-abff-5327-bc42-be11a8c4b170,1,1,0,2,100.0
fbdc40aa-14d3-5b83-8ecf-72a57adddb98,1,1,0,2,100.0
fbe2fa14-7696-5114-b75b-686713a30588,1,1,0,2,100.0
c2e73ada-b3ca-5649-871d-4165d75f42e3,1,1,0,2,100.0
c2ecfcef-a9d6-5dc3-b707-fdb45e6331d6,1,1,0,2,100.0
fbe34b4e-9e29-4dd4-bc6a-63c384b2cf4a,0,1,1,2,0.0
fbef0925-d076-5d94-acac-82c8a84f5912,1,1,0,2,100.0
fc2c6991-f526-5d81-94f4-ab23336dbdde,1,1,0,2,100.0
c8c87c49-f1f1-5f4b-b306-e201395cd46f,1,1,0,2,100.0
c8210a7d-abc7-5b5d-83b3-873c34ca9293,0,2,0,2,0.0
7aad8649-5c40-5983-a8dd-fe8dc3386669,1,1,0,2,100.0
fc7a7a49-f2e7-544e-a81d-b8e2134e3252,1,1,0,2,100.0
f99d7c98-f6cb-5da5-a034-5cd1e2a9fc68,1,1,0,2,100.0
c45ba8cf-2b65-5175-a391-bb1cbb44f708,1,1,0,2,100.0
f5973339-c396-5c06-a00a-e8c9bb98aedc,1,1,0,2,100.0
85a70b8f-e30e-5015-9607-fc940975861e,1,1,0,2,100.0
f62ccf88-49c2-5274-9ad8-de52993afff1,1,1,0,2,100.0
f6459348-3239-553c-8df0-9de261aaa06d,0,2,0,2,0.0
c4d1f951-c7dd-55e7-bf32-8b3c53b46ae4,1,1,0,2,100.0
c137bd54-b2c3-50b8-a0ca-780edddd489b,1,1,0,2,100.0
85fc2f73-224a-585a-911f-ac6dbd29f145,1,1,0,2,100.0
f6742e31-6818-537a-9f4a-94aa5e074dbc,1,1,0,2,100.0
cb19d769-5742-53d6-9d01-a1a3b0e86c60,1,1,0,2,100.0
85c3bb1e-74fe-5cb4-80a1-e536792e1df4,1,1,0,2,100.0
f6c0efbb-99ea-5e90-97d3-0aec236588c2,1,1,0,2,100.0
f71d998c-39ac-51ed-b88a-d1f562709c4c,1,1,0,2,100.0
cb14456c-c4c5-5753-a4c5-8243480c118b,1,1,0,2,100.0
eb05b1ed-ee02-5b6b-97bc-dd07e50b8838,1,1,0,2,100.0
84ea9b42-61b0-5494-b3cf-696765a9bef8,1,1,0,2,100.0
84dd31d4-8fce-5eae-8562-5981b64f252e,0,2,0,2,0.0
caf13ac6-d4d3-58c2-8da3-3991faff39fb,1,1,0,2,100.0
84d40c70-31e8-5467-8a48-6867e400a047,1,1,0,2,100.0
84890fb4-eea3-5796-9bad-1214ea1c651e,1,1,0,2,100.0
c15696d4-b731-5678-aa8c-6ab6e765777e,1,1,0,2,100.0
cb28bab1-46cc-5360-a552-da056e6518ed,1,1,0,2,100.0
c0d964bf-b211-5eef-9e14-7a67d63578f1,1,1,0,2,100.0
86313302-a448-516a-bf7e-921e9843039e,0,2,0,2,0.0
cb3574b9-d39b-539e-bba2-f51dcfee911d,1,1,0,2,100.0
7881adcf-35ae-5df8-ac73-effe3c1241fe,1,1,0,2,100.0
c40c33f4-c58c-5726-af1f-67fc8cff7658,0,2,0,2,0.0
f5a679d6-c429-5948-99a1-32cc5785d259,1,1,0,2,100.0
878c44c5-37b7-52e3-a3dc-a276d6423dec,1,1,0,2,100.0
fe4553c2-1fff-553f-b69e-40b1506e7190,0,2,0,2,0.0
87409cec-fc5a-5e0d-a8c5-97323aa7b03f,1,1,0,2,100.0
873fb9ad-f6e9-5dd9-81ab-e50215a01836,1,1,0,2,100.0
cb872941-ff48-5d93-bcff-e7760ca302bc,1,1,0,2,100.0
c09eab3a-99c0-5574-bd78-764a66501a45,1,1,0,2,100.0
c09fc05a-fc98-5943-94c8-98f41212a034,1,1,0,2,100.0
f5a85e33-c3b3-5d9d-83d3-57e04ee0afb9,1,1,0,2,100.0
cb789002-63a4-522b-8346-7c52e310d411,1,1,0,2,100.0
cb5ea913-41b1-5c91-a087-769935461d7a,1,1,0,2,100.0
86765093-2155-5a45-96f5-12d7129d0b42,1,1,0,2,100.0
f5f9109c-fc6e-5db0-a03e-f72c29572149,1,1,0,2,100.0
c6b7364d-fbb2-5137-b649-92dee3cb071e,0,2,0,2,0.0
86443cdd-0777-59c3-abd3-2cd459cf575d,1,1,0,2,100.0
8485e76a-4d71-506f-8377-f0dce3901d65,1,1,0,2,100.0
8471b010-64df-5c3d-8a1a-55067cce3b3c,1,1,0,2,100.0
c1edb3c6-cefb-5276-8bcd-f9883caa04f2,0,2,0,2,0.0
8093e72d-fd77-585b-9628-7ccc448499a2,1,1,0,2,100.0
8101b2ad-ae02-552e-b03a-5c7b71be6780,1,1,0,2,100.0
796b8605-aebb-5445-b01f-e525dcaf68f8,0,2,0,2,0.0
f89d0f47-80e3-5ca8-8303-6ede4d2c2ee4,1,1,0,2,100.0
c996f8cd-25dc-4c4d-b9d7-07abcf72a910,1,1,0,2,100.0
80e0c7fb-234a-5051-8fff-1b2f6040debd,1,1,0,2,100.0
80bee917-1543-53dd-aafc-f8d879a3f6c2,1,1,0,2,100.0
c97093a3-8286-5dea-af51-12f3a5bfbdd0,1,1,0,2,100.0
80b799c4-94ab-5add-a495-37650fe42c0c,1,1,0,2,100.0
c96c80a1-a635-5264-9b22-a4269d43cf1b,1,1,0,2,100.0
f71f9f10-5e5d-5e7f-b1a3-9f7ca2d82014,0,2,0,2,0.0
c487c360-b4cb-4f28-8be8-81e4dc504d84,1,1,0,2,100.0
fdfe52fb-e8b2-5bdf-886d-ef813f10bdfc,1,1,0,2,100.0
8067cd8c-eec0-5347-8e3e-fbb2478f368c,0,2,0,2,0.0
8038ae10-8caf-54ff-a5a8-32e581fdbca9,0,2,0,2,0.0
c1d69e4d-65a7-59bf-b9db-86a3dcd907a3,1,1,0,2,100.0
f93c1093-94d4-588c-9de8-7874ebbc7d92,1,1,0,2,100.0
c1e3cace-6d32-5d5a-9f6e-48f303ba75e0,1,1,0,2,100.0
79c0d9f0-4e2b-5c36-962a-2aa4c101681b,1,1,0,2,100.0
f8995840-5284-5961-b9dd-b7b34c437476,1,1,0,2,100.0
819ee6bc-301b-4dcb-b5ab-107234c5c884,1,1,0,2,100.0
81a2dde4-8b70-53ec-bc23-52912aefefc2,1,1,0,2,100.0
c9cdacb2-dc6a-5027-a2e5-ce35b3896930,1,1,0,2,100.0
cae8f818-08df-5934-8bb3-28c031230d9f,1,1,0,2,100.0
cabd2829-8b18-5922-9798-3d4d951c517c,1,1,0,2,100.0
83af5043-fbf1-5621-b888-fbb69aa1dbc6,1,1,0,2,100.0
793218f9-e28a-538b-a779-1ad57827f34f,1,1,0,2,100.0
833ae93e-df54-53f1-b734-31aaab247b4f,1,1,0,2,100.0
82d4b626-6fb1-5ef2-bf3c-f423f53e800b,1,1,0,2,100.0
82c3c4c3-6a29-51ef-b13c-f7483bc1406a,1,1,0,2,100.0
f7397f83-c871-5cda-b112-e03ad9e9c7f2,0,2,0,2,0.0
f79f7da7-6acf-5f56-bdee-0fba9eb8e895,1,1,0,2,100.0
f7c32252-04f0-5fe2-9b5c-bfc1b9975bf1,1,1,0,2,100.0
826d4022-652e-5776-85df-fa5cb3abd11e,1,1,0,2,100.0
c7193391-d809-5c50-ace3-69555f977d2b,1,1,0,2,100.0
82265bb8-021d-5910-9bb6-5c3a8ca44eb0,1,1,0,2,100.0
ca062b7b-3f22-5378-ab04-3d7fa322d17c,1,1,0,2,100.0
f84c153a-b013-59ae-977c-d43ba5206733,1,1,0,2,100.0
81d1c140-8f47-5aaa-8ad1-8b829c6d9096,1,1,0,2,100.0
81d10a0b-2400-5ece-a8fa-6e09b4bb4e27,1,1,0,2,100.0
94407d0a-ffd1-551b-820a-e50a0dc6ef39,0,2,0,2,0.0
d4482cbc-97f2-5f15-87a0-1ad5ac044e4c,1,1,0,2,100.0
bcd7445c-4275-5bb6-a261-0d241b4ca511,1,1,0,2,100.0
dadc7b31-d72d-597d-b6b9-6e4a2d2ffc59,0,2,0,2,0.0
a90177af-4866-5857-bc36-124abac5411c,1,1,0,2,100.0
a8e92016-e9c8-50e7-940e-1a08a32c7fd9,1,1,0,2,100.0
a8e5f047-879c-527a-9edb-8c59f160d7d3,1,1,0,2,100.0
b5d99a99-ddee-53a7-a8dd-3a0c28d5802c,1,1,0,2,100.0
dadf8c17-3fcc-5f3d-ace0-f5b0d1fe607c,1,1,0,2,100.0
a89bd4fc-7c21-50eb-bd69-4cef8b775737,0,2,0,2,0.0
b5ead99c-bd49-5358-bb5e-14e959cad41a,0,2,0,2,0.0
a86d3079-30ad-5c05-85e2-47375600d741,1,1,0,2,100.0
a85a8194-d640-5fc2-874c-048a39e24de6,1,1,0,2,100.0
dc0467da-d26f-5391-9fc6-a6a5e6cdd883,1,1,0,2,100.0
a8381304-009b-5bee-b2eb-350f2495d6fb,1,1,0,2,100.0
dc2272fc-481c-56b3-b2ad-9b413dd8da91,1,1,0,2,100.0
dc3d7f9d-a0fe-5566-80aa-8b0c04d47fce,1,1,0,2,100.0
a7d2034f-1739-5207-8a4d-635043cc5e46,1,1,0,2,100.0
dc6f4189-d1e7-581b-974f-49c9b6b6bec4,1,1,0,2,100.0
b5f1fea0-c0e4-566a-b483-a75e33d1db0d,1,1,0,2,100.0
b5fa1d4d-d38c-5a87-ba52-bc3015862b1d,1,1,0,2,100.0
a7c2ac50-6862-59ee-990c-6dd69c69560a,0,2,0,2,0.0
d11b05e8-9cd7-402d-8be7-3c800ef1131a,0,2,0,2,0.0
b5cef736-df24-5fa2-905c-cfe5574844b2,1,1,0,2,100.0
a92b7b2f-d227-4235-be46-da9d479b077c,1,1,0,2,100.0
dc987ff8-ec1e-5249-bd57-d4db4d452d8b,1,1,0,2,100.0
a9651b4e-bc93-46d0-9cdf-30469bca72a4,0,1,1,2,0.0
da16a9fe-d874-5a26-b717-84c5c38a7d1a,1,1,0,2,100.0
da232b3a-405d-4e90-8f75-679f397f2b08,0,1,1,2,0.0
aac07aa1-4a09-5154-901a-a353e45d454b,1,1,0,2,100.0
da48161d-45e8-57e0-91f3-695eb7676843,1,1,0,2,100.0
aa60a0f2-a651-5798-a925-a0cf5dc58351,1,1,0,2,100.0
d1a1fe77-5237-5d4f-9a4c-2f6d01918c50,1,1,0,2,100.0
da48f1fa-8839-5043-8969-43a89eeb6ef0,1,1,0,2,100.0
d18d2ae9-6a74-5f8d-b774-d4c8f7d5f488,1,1,0,2,100.0
da530e47-f6b7-5dab-8f1f-7828a744953e,1,1,0,2,100.0
d16d4399-4cfa-5cd8-9290-83df8b7ac0b0,0,2,0,2,0.0
aa1fd11b-c03c-5b73-aa3b-e72b6a981ccc,1,1,0,2,100.0
aa183a2a-0443-5f80-8ac8-a9d83520bda1,1,1,0,2,100.0
aa047c4d-53eb-5f68-b126-80c7ed28bc55,1,1,0,2,100.0
a9ff18b5-1571-5e47-8272-54403913412a,1,1,0,2,100.0
a9e8f7c5-63aa-56bb-a927-a62d70285618,1,1,0,2,100.0
a9cba890-0b58-5fcc-8e01-7d8faecb2d6e,0,2,0,2,0.0
daa8f6e9-308c-567b-9afe-afe87a165b3f,1,1,0,2,100.0
a9b2b622-c0e9-5995-a775-1e205bf5f069,0,2,0,2,0.0
dabd0cb5-1861-5374-a6e5-e81a6eac9616,0,2,0,2,0.0
a7a46b01-30fc-50f0-9ac4-af3ef2b4932c,1,1,0,2,100.0
b67cce70-3f17-5084-bcb9-0a4a8c3e48f3,1,1,0,2,100.0
d9bf6042-97e9-521e-a421-753b5181bb9a,1,1,0,2,100.0
a667cd35-6c1a-5cc4-8c86-f03b95e57f1f,1,1,0,2,100.0
a63e6f1d-f2ea-5b4f-8db3-95c331be2b7e,1,1,0,2,100.0
a5f5e2f2-864f-5e6c-bdb3-154950d77543,1,1,0,2,100.0
a5d4c26c-14b1-5d83-99be-544546452a52,1,1,0,2,100.0
a5b84c18-1dca-552e-b71b-c08c4f1ca008,1,1,0,2,100.0
b78fb2d5-9c69-50c1-9015-912e9d240d5c,0,2,0,2,0.0
e003effa-4fa2-57b1-a462-63f73942f5cf,1,1,0,2,100.0
b79014e3-0e92-5279-9351-418e929b5b84,1,1,0,2,100.0
a5abaaeb-a5b1-586d-8292-e2349bb935ce,1,1,0,2,100.0
a5617692-41a1-4718-ad2b-d2096eb98b02,1,1,0,2,100.0
d0a4cfaf-abdb-5533-8d31-aeb4ac045e2a,1,1,0,2,100.0
a50f89d4-2f89-5f50-bdc4-7e577c53ceca,1,1,0,2,100.0
b7a2c165-564a-500b-a010-c4a419a88490,1,1,0,2,100.0
a4d0eca1-53ca-55bc-96dd-378460c0f3dc,1,1,0,2,100.0
e0383ab8-a31e-5470-b315-b8cd3622b462,1,1,0,2,100.0
e058df40-aa55-5d60-a095-b7b2588cdc7a,1,1,0,2,100.0
a46bf219-40d0-59e0-af69-175ba49c0564,1,1,0,2,100.0
a45820b8-f28f-4427-9de5-ebd974fb6073,1,1,0,2,100.0
e09cc1d0-ae77-4d49-9570-5aa5efb6cb53,1,1,0,2,100.0
a45428f5-d762-5ba2-8885-e440d96102dc,1,1,0,2,100.0
a6409268-f506-58d7-a46a-bab68218a2d2,1,1,0,2,100.0
dfd1e41f-ad56-5097-83db-17dea7b296ea,1,1,0,2,100.0
dcefb73c-ef03-5d54-9881-6d70fe72dcc9,1,1,0,2,100.0
a689fb84-1b2f-54a7-bb1c-520aec02fcc2,1,1,0,2,100.0
d101d7b6-f77a-5007-8b02-38948a37e886,1,1,0,2,100.0
dda42e34-65db-5108-9f4f-ea32c1119be1,1,1,0,2,100.0
ddd8f4d2-8225-4398-947c-23f6831df624,1,1,0,2,100.0
de04c9ce-86ec-5d41-93d6-f977a8296295,1,1,0,2,100.0
de650cca-df14-41de-b2d5-4c4325222e10,0,2,0,2,0.0
a6faa007-25ea-5e1b-a876-8482f1a8af82,1,1,0,2,100.0
b6bae6fe-685b-5ec9-a1fc-16cf5e9a39e0,1,1,0,2,100.0
d0bf201d-f4ec-5a14-8bd5-c6323a345eca,1,1,0,2,100.0
de7e1b64-b2f3-5aaf-8c47-753bcd6a6197,1,1,0,2,100.0
de9c8210-1741-5ca5-81b5-c99c962e9f6a,1,1,0,2,100.0
dee1a83a-3332-50dc-82ec-1c6e87bb2feb,1,1,0,2,100.0
df02d2d6-dfa1-5eb0-b594-02c47cc702a3,1,1,0,2,100.0
a6c33729-486e-5b43-8a5d-976a3cbba0ab,1,1,0,2,100.0
df078231-ab6b-5f75-afc1-02494fd67ea2,1,1,0,2,100.0
df321d84-d1c7-5908-88fc-59788d8ee915,0,2,0,2,0.0
b731ab92-2312-587f-923a-05f623195b08,1,1,0,2,100.0
dfb06416-2b1e-5f3d-87a0-29b119c52ec4,1,1,0,2,100.0
a6a1f6b9-ce5f-5f8d-9663-a49b1fb4eff5,1,1,0,2,100.0
dfcd400b-46e6-47a1-99b1-0493fe22ea60,1,1,0,2,100.0
d9c12c87-11d7-51cc-8ceb-451c185e4fc9,1,1,0,2,100.0
d9bf2e52-4ffc-5777-9bd8-5fe3c800fe1f,1,1,0,2,100.0
94581425-b490-574a-919a-c70e61a836db,1,1,0,2,100.0
b09be8dd-b653-5817-bad0-0acfd9c463cb,1,1,0,2,100.0
b45bf061-fa62-45eb-9311-2b5c0c2f8490,1,1,0,2,100.0
b0519c1b-25ef-5edc-b071-ad985ae97891,1,1,0,2,100.0
b47b3e62-4242-5436-af7e-06a0a5fa38af,1,1,0,2,100.0
b03551fc-5986-5bc3-8715-754638f45bd2,1,1,0,2,100.0
d5ca5830-7634-547b-b1e5-193d38b0735d,1,1,0,2,100.0
d38167c0-e882-54aa-b90d-08fd3594011a,0,2,0,2,0.0
b00341b4-a71e-5a2c-a434-395dba5b7e09,1,1,0,2,100.0
b47d19c5-d1f3-5b86-92a8-57427cee9fc9,1,1,0,2,100.0
b49b8ecf-d220-5ed0-8e4c-488e0733f436,1,1,0,2,100.0
af65d8dd-e790-5577-9029-dc5281a2ceb1,1,1,0,2,100.0
d31c0b00-6fc0-5dad-bd26-dab16944d364,1,1,0,2,100.0
d613beb7-8e6d-579c-a7cd-48383f14e45c,1,1,0,2,100.0
d6483429-53a5-5457-8c11-97f148342043,1,1,0,2,100.0
